time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/loss,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/clip_fraction,train/explained_variance
1886208,921,7.553999999999998e-05,1498.0,112,16819,0.15225350856781006,0.2876021674368531,1.2728126666528006e-08,266.64288,0.265524685382843,0.00025,3.348217248916626,9200,0.2,1.0,-2.0919837951660156
1888256,922,7.551e-05,1498.0,112,16837,0.15225350856781006,0.29490012032911184,2.0403571221461192e-08,264.05972,0.2940578758716583,0.00025,3.348217248916626,9210,0.2,1.0,-1.0010244846343994
1890304,923,7.549e-05,1498.0,112,16855,0.15225350856781006,0.2874040588270873,1.3603944253731682e-08,275.92065,0.29347631335258484,0.00025,3.348217248916626,9220,0.2,1.0,-1.358687162399292
1892352,924,7.544999999999999e-05,1498.0,112,16875,0.15225350856781006,0.29063932243734597,1.2525237258476097e-08,263.4511,0.27758869528770447,0.00025,3.348217248916626,9230,0.2,1.0,-1.521953821182251
1894400,925,7.547e-05,1498.0,112,16894,0.15225350856781006,0.295886847935617,1.713023723565188e-08,268.88147,0.2939130663871765,0.00025,3.348217248916626,9240,0.2,1.0,-1.8990063667297363
1896448,926,7.544999999999999e-05,1498.0,112,16913,0.15225350856781006,0.2907077580224723,1.5102449672094177e-08,271.8229,0.2899344861507416,0.00025,3.348217248916626,9250,0.2,1.0,-0.27071332931518555
1898496,927,7.546000000000001e-05,1498.0,112,16933,0.15225350856781006,0.29428218426182867,1.561928468646334e-08,258.4287,0.30144956707954407,0.00025,3.348217248916626,9260,0.2,1.0,-0.39091551303863525
1900544,928,7.546000000000001e-05,1498.0,112,16952,0.15225350856781006,0.29527144934982064,2.2265309564811764e-08,277.84454,0.2946721911430359,0.00025,3.348217248916626,9270,0.2,1.0,0.17623430490493774
1902592,929,7.539e-05,1498.0,112,16973,0.15225350856781006,0.28681336040608585,1.1045144913263139e-08,268.63504,0.27915138006210327,0.00025,3.348217248916626,9280,0.2,1.0,-0.19792520999908447
1904640,930,7.534999999999999e-05,1498.0,112,16991,0.15225350856781006,0.2953665491193533,1.2747518226413624e-08,260.8146,0.2922780215740204,0.00025,3.348217248916626,9290,0.2,1.0,-0.17113304138183594
1906688,931,7.536e-05,1498.0,112,17010,0.15225350856781006,0.29591563269495963,1.83924015399739e-08,276.9967,0.30446934700012207,0.00025,3.348217248916626,9300,0.2,1.0,0.07386833429336548
1908736,932,7.539e-05,1498.0,112,17030,0.15225350856781006,0.2896418547257781,1.5831930980092503e-08,264.8067,0.2745315134525299,0.00025,3.348217248916626,9310,0.2,1.0,-0.5841667652130127
1910784,933,7.541999999999999e-05,1498.0,112,17049,0.15225350856781006,0.29541480969637635,1.4487311452565655e-08,265.49548,0.2956806421279907,0.00025,3.348217248916626,9320,0.2,1.0,-0.7634384632110596
1912832,934,7.547e-05,1498.0,112,17069,0.15225350856781006,0.2897670090198517,1.4022331507740349e-08,275.44397,0.3117162883281708,0.00025,3.348217248916626,9330,0.2,1.0,-0.47967565059661865
1914880,935,7.536999999999999e-05,1498.0,112,17089,0.15225350856781006,0.2935287094675004,1.4630913878349583e-08,262.93173,0.30869197845458984,0.00025,3.348217248916626,9340,0.2,1.0,-1.6515419483184814
1916928,936,7.54e-05,1498.0,112,17108,0.15225350856781006,0.2956567345652729,2.160638917503288e-08,271.25613,0.28811711072921753,0.00025,3.348217248916626,9350,0.2,1.0,-1.1659691333770752
1918976,937,7.54e-05,1498.0,112,17129,0.15225350856781006,0.2877540050074458,1.3187241575812748e-08,270.03665,0.2650805711746216,0.00025,3.348217248916626,9360,0.2,1.0,-0.7525720596313477
1921024,938,7.54e-05,1498.0,112,17146,0.15225350856781006,0.2960384433157742,2.048665906778657e-08,258.01086,0.29406100511550903,0.00025,3.348217248916626,9370,0.2,1.0,-0.39325618743896484
1923072,939,7.537e-05,1498.0,112,17164,0.15225350856781006,0.2948846352752298,1.2244554029733346e-08,278.82303,0.30779942870140076,0.00025,3.348217248916626,9380,0.2,1.0,-0.9017666578292847
1925120,940,7.539000000000001e-05,1498.0,112,17184,0.15225350856781006,0.2883444589562714,1.5568051598552345e-08,267.97104,0.2886742651462555,0.00025,3.348217248916626,9390,0.2,1.0,-0.49331092834472656
1927168,941,7.54e-05,1498.0,112,17203,0.15225350856781006,0.2971524837426841,1.801610291507494e-08,262.58566,0.30406028032302856,0.00025,3.348217248916626,9400,0.2,1.0,-0.0944291353225708
1929216,942,7.535000000000002e-05,1498.0,112,17221,0.15225350856781006,0.29182260525412856,1.1820438561988e-08,276.2222,0.3118494749069214,0.00025,3.348217248916626,9410,0.2,1.0,0.28568726778030396
1931264,943,7.532e-05,1498.0,112,17240,0.15225350856781006,0.2923914623446763,1.706675974155747e-08,263.93002,0.2899315655231476,0.00025,3.348217248916626,9420,0.2,1.0,-0.3012428283691406
1933312,944,7.531000000000001e-05,1498.0,112,17259,0.15225350856781006,0.2967311474494636,1.5082899036678033e-08,267.46255,0.2720625400543213,0.00025,3.348217248916626,9430,0.2,1.0,-0.8017874956130981
1935360,945,7.534000000000001e-05,1498.0,112,17277,0.15225350856781006,0.2866508316714317,1.897644321194325e-08,273.2684,0.28407400846481323,0.00025,3.348217248916626,9440,0.2,1.0,-0.19372940063476562
1937408,946,7.538e-05,1498.0,112,17297,0.15225350856781006,0.29399280715733767,1.730748050293718e-08,260.7918,0.2690921723842621,0.00025,3.348217248916626,9450,0.2,1.0,-0.6735327243804932
1939456,947,7.536000000000001e-05,1498.0,112,17315,0.15225350856781006,0.29579268004745246,1.3914181597185493e-08,274.96753,0.27140945196151733,0.00025,3.348217248916626,9460,0.2,1.0,-0.041503190994262695
1941504,948,7.541e-05,1498.0,112,17334,0.15225350856781006,0.2862870015669614,1.1769614041701182e-08,268.99396,0.29416248202323914,0.00025,3.348217248916626,9470,0.2,1.0,0.08324557542800903
1943552,949,7.54e-05,1498.0,112,17352,0.15225350856781006,0.2946635752916336,1.9422380541367356e-08,259.36658,0.3023785948753357,0.00025,3.348217248916626,9480,0.2,1.0,-0.4088510274887085
1945600,950,7.538e-05,1498.0,112,17370,0.15225350856781006,0.2893488598521799,1.765020639851733e-08,277.59277,0.27586278319358826,0.00025,3.348217248916626,9490,0.2,1.0,-0.9444524049758911
1947648,951,7.533000000000001e-05,1498.0,111,17390,0.15225350856781006,0.2863998210988939,1.5718661747210483e-08,265.91766,0.27043741941452026,0.00025,3.348217248916626,9500,0.2,1.0,-0.5611011981964111
1949696,952,7.543e-05,1498.0,111,17409,0.15225350856781006,0.2933231101371348,1.6009925921101063e-08,264.8046,0.32314497232437134,0.00025,3.348217248916626,9510,0.2,1.0,0.4176754951477051
1951744,953,7.546e-05,1498.0,111,17428,0.15225350856781006,0.28582600695081056,1.4410688117805216e-08,275.60718,0.25305891036987305,0.00025,3.348217248916626,9520,0.2,1.0,0.20368540287017822
1953792,954,7.544e-05,1498.0,111,17448,0.15225350856781006,0.29177165813744066,1.4215026876429615e-08,263.5038,0.29002049565315247,0.00025,3.348217248916626,9530,0.2,1.0,-1.0388422012329102
1955840,955,7.547e-05,1498.0,111,17467,0.15225350856781006,0.29419736163690685,1.7526171033205305e-08,269.66522,0.26553088426589966,0.00025,3.348217248916626,9540,0.2,1.0,-1.0884349346160889
1957888,956,7.554e-05,1498.0,111,17487,0.15225350856781006,0.2833735920023173,1.2351544746019848e-08,271.0562,0.29045379161834717,0.00025,3.348217248916626,9550,0.2,1.0,-1.1933488845825195
1959936,957,7.553e-05,1498.0,111,17505,0.15225350856781006,0.293782858364284,1.616470396703651e-08,257.1471,0.27653348445892334,0.00025,3.348217248916626,9560,0.2,1.0,-1.2257108688354492
1961984,958,7.561e-05,1498.0,111,17523,0.15225350856781006,0.2938814578112215,1.858558016445966e-08,279.6021,0.2874259054660797,0.00025,3.348217248916626,9570,0.2,1.0,-0.20902395248413086
1964032,959,7.573e-05,1498.0,111,17543,0.15225350856781006,0.2871624989900738,1.1423466220183975e-08,268.15427,0.28411397337913513,0.00025,3.348217248916626,9580,0.2,1.0,0.4255515933036804
1966080,960,7.58e-05,1498.0,111,17561,0.15225350856781006,0.2973835122771561,1.801173258042521e-08,261.68616,0.3053293526172638,0.00025,3.348217248916626,9590,0.2,1.0,0.4047210216522217
1968128,961,7.579e-05,1498.0,111,17580,0.15225350856781006,0.2924038509838283,1.4724404673316371e-08,276.69467,0.2760496437549591,0.00025,3.348217248916626,9600,0.2,1.0,0.6686420142650604
1970176,962,7.578000000000001e-05,1498.0,111,17600,0.15225350856781006,0.2917368788272142,1.5887827967825395e-08,264.3733,0.31876662373542786,0.00025,3.348217248916626,9610,0.2,1.0,0.027751266956329346
1972224,963,7.578000000000001e-05,1498.0,111,17619,0.15225350856781006,0.298419410828501,1.5761966647154237e-08,266.07544,0.3081058859825134,0.00025,3.348217248916626,9620,0.2,1.0,0.1342751383781433
1974272,964,7.577e-05,1498.0,111,17638,0.15225350856781006,0.28790553668513896,1.604663012466645e-08,274.6648,0.31145358085632324,0.00025,3.348217248916626,9630,0.2,1.0,0.19489634037017822
1976320,965,7.575e-05,1498.0,111,17658,0.15225350856781006,0.2972939293831587,1.4708786236217186e-08,262.4677,0.3149048388004303,0.00025,3.348217248916626,9640,0.2,1.0,0.17358005046844482
1978368,966,7.578e-05,1498.0,111,17677,0.15225350856781006,0.2963006143458188,2.0059561924024028e-08,272.26575,0.30465900897979736,0.00025,3.348217248916626,9650,0.2,1.0,0.3855574131011963
1980416,967,7.586e-05,1498.0,111,17697,0.15225350856781006,0.2905447419732809,1.1641736399892188e-08,269.4806,0.3144230842590332,0.00025,3.348217248916626,9660,0.2,1.0,0.7015179097652435
1982464,968,7.586e-05,1498.0,111,17716,0.15225350856781006,0.30015285341069103,1.7028980069805355e-08,258.59967,0.28815343976020813,0.00025,3.348217248916626,9670,0.2,1.0,0.5223399698734283
1984512,969,7.582e-05,1498.0,111,17734,0.15225350856781006,0.2965462725609541,1.4815591484196311e-08,278.41074,0.30841127038002014,0.00025,3.348217248916626,9680,0.2,1.0,0.3356071710586548
1986560,970,7.579e-05,1498.0,111,17754,0.15225350856781006,0.2901032596360892,1.5679288788150724e-08,267.26804,0.3001382052898407,0.00025,3.348217248916626,9690,0.2,1.0,0.1628217101097107
1988608,971,7.584e-05,1498.0,111,17773,0.15225350856781006,0.29765763590112326,1.7336078685092903e-08,263.3742,0.2978181838989258,0.00025,3.348217248916626,9700,0.2,1.0,0.06571495532989502
1990656,972,7.589000000000001e-05,1498.0,111,17791,0.15225350856781006,0.2929376124404371,1.3430446584722366e-08,276.1012,0.2912919521331787,0.00025,3.348217248916626,9710,0.2,1.0,0.3005526661872864
1992704,973,7.591000000000001e-05,1498.0,111,17811,0.15225350856781006,0.2922834259457886,1.5275100686412692e-08,263.44458,0.29158899188041687,0.00025,3.348217248916626,9720,0.2,1.0,-0.47983574867248535
1994752,974,7.595e-05,1498.0,111,17830,0.15225350856781006,0.2976576118730009,1.6076857260044485e-08,268.456,0.29739052057266235,0.00025,3.348217248916626,9730,0.2,1.0,-1.9560928344726562
1996800,975,7.591999999999999e-05,1498.0,111,17849,0.15225350856781006,0.2895805331878364,1.3538340305069285e-08,272.4037,0.2822149097919464,0.00025,3.348217248916626,9740,0.2,1.0,-1.1993236541748047
1998848,976,7.581e-05,1498.0,111,17869,0.15225350856781006,0.2951507069170475,1.4384413958568043e-08,259.36578,0.3052767813205719,0.00025,3.348217248916626,9750,0.2,1.0,-2.0293681621551514
2000896,977,7.581e-05,1498.0,111,17887,0.15225350856781006,0.2975777233950794,1.717646664900485e-08,276.82248,0.2722180485725403,0.00025,3.348217248916626,9760,0.2,1.0,-1.7615745067596436
2002944,978,7.578e-05,1498.0,111,17907,0.15225350856781006,0.28726799548603593,1.6538645428859633e-08,268.70715,0.30794990062713623,0.00025,3.348217248916626,9770,0.2,1.0,-1.1737754344940186
2004992,979,7.575999999999999e-05,1498.0,111,17925,0.15225350856781006,0.29526285277679565,1.504324696061099e-08,260.30432,0.2819734513759613,0.00025,3.348217248916626,9780,0.2,1.0,0.5349363684654236
2007040,980,7.578e-05,1498.0,111,17944,0.15225350856781006,0.2933134418912232,1.635583785075667e-08,277.33215,0.27801331877708435,0.00025,3.348217248916626,9790,0.2,1.0,0.6467438340187073
2009088,981,7.579999999999999e-05,1498.0,111,17963,0.15225350856781006,0.28951288484968246,1.223559974242172e-08,265.22742,0.27534157037734985,0.00025,3.348217248916626,9800,0.2,1.0,0.4606528878211975
2011136,982,7.577999999999998e-05,1498.0,111,17982,0.15225350856781006,0.29449533186852933,1.7452260590855585e-08,265.1242,0.31016311049461365,0.00025,3.348217248916626,9810,0.2,1.0,-0.11023426055908203
2013184,983,7.578000000000001e-05,1498.0,111,17999,0.15225350856781006,0.28877647877670826,1.3939076435459662e-08,275.54175,0.31002339720726013,0.00025,3.348217248916626,9820,0.2,1.0,-0.6674506664276123
2015232,984,7.571e-05,1498.0,111,18019,0.15225350856781006,0.29165905066765846,1.1991703171426727e-08,263.3032,0.26955506205558777,0.00025,3.348217248916626,9830,0.2,1.0,-2.291207790374756
2017280,985,7.573e-05,1498.0,111,18037,0.15225350856781006,0.29421885395422576,2.155754451199643e-08,270.55176,0.3045019507408142,0.00025,3.348217248916626,9840,0.2,1.0,-1.4274530410766602
2019328,986,7.571999999999999e-05,1498.0,111,18057,0.15225350856781006,0.2843140305951238,1.2449865328945098e-08,270.4256,0.29305484890937805,0.00025,3.348217248916626,9850,0.2,1.0,-0.10287666320800781
2021376,987,7.570999999999999e-05,1498.0,111,18075,0.15225350856781006,0.2946926333941519,1.7183508044943395e-08,257.5661,0.2854927182197571,0.00025,3.348217248916626,9860,0.2,1.0,-0.13628947734832764
2023424,988,7.565e-05,1498.0,111,18093,0.15225350856781006,0.2916862844489515,1.6523357160291853e-08,279.0857,0.306222140789032,0.00025,3.348217248916626,9870,0.2,1.0,-0.5392688512802124
2025472,989,7.561e-05,1498.0,111,18112,0.15225350856781006,0.28378106029704214,1.3856186506511215e-08,268.05164,0.27574053406715393,0.00025,3.348217248916626,9880,0.2,1.0,-0.8780006170272827
2027520,990,7.552000000000001e-05,1498.0,111,18130,0.15225350856781006,0.294026171695441,1.589864495124549e-08,262.37714,0.29353296756744385,0.00025,3.348217248916626,9890,0.2,1.0,-1.5251140594482422
2029568,991,7.554000000000001e-05,1498.0,111,18149,0.15225350856781006,0.2879132301080972,1.2271862161183922e-08,276.48322,0.2779521942138672,0.00025,3.348217248916626,9900,0.2,1.0,-1.285794734954834
2031616,992,7.548e-05,1498.0,111,18168,0.15225350856781006,0.2887460337486118,1.1706090896623778e-08,264.05692,0.2758738398551941,0.00025,3.348217248916626,9910,0.2,1.0,-1.1241064071655273
2033664,993,7.551e-05,1498.0,111,18186,0.15225350856781006,0.2934681915678084,2.23865583605376e-08,266.7459,0.2890559434890747,0.00025,3.348217248916626,9920,0.2,1.0,-1.2511451244354248
2035712,994,7.556e-05,1498.0,111,18204,0.15225350856781006,0.2885375285986811,1.5306398783859754e-08,273.90796,0.2923121750354767,0.00025,3.348217248916626,9930,0.2,1.0,0.04318070411682129
2037760,995,7.557999999999999e-05,1498.0,111,18223,0.15225350856781006,0.29213509801775217,1.3935235190776219e-08,261.6054,0.2708079218864441,0.00025,3.348217248916626,9940,0.2,1.0,-1.2550959587097168
2039808,996,7.558e-05,1498.0,111,18241,0.15225350856781006,0.29208499575033786,1.616610379728822e-08,273.87732,0.2863330543041229,0.00025,3.348217248916626,9950,0.2,1.0,-0.8328949213027954
2041856,997,7.565e-05,1498.0,111,18261,0.15225350856781006,0.2838672310579568,1.02915451796054e-08,269.19928,0.25822126865386963,0.00025,3.348217248916626,9960,0.2,1.0,-1.1420989036560059
2043904,998,7.561e-05,1498.0,111,18280,0.15225350856781006,0.29474408701062205,2.2214948636190003e-08,259.10962,0.2916478216648102,0.00025,3.348217248916626,9970,0.2,1.0,-1.0107204914093018
2045952,999,7.561e-05,1498.0,111,18298,0.15225350856781006,0.2919514155946672,1.4458631591995897e-08,277.8291,0.28110718727111816,0.00025,3.348217248916626,9980,0.2,1.0,-1.1371326446533203
2048000,1000,7.553e-05,1498.0,111,18317,0.15225350856781006,0.2883033666294068,1.1422377325931431e-08,266.29282,0.3143335282802582,0.00025,3.348217248916626,9990,0.2,1.0,-0.9647073745727539
2050048,1001,7.557999999999999e-05,1498.0,111,18335,0.15225350856781006,0.29539070529863237,1.942365461873874e-08,264.43317,0.31687793135643005,0.00025,3.348217248916626,10000,0.2,1.0,-2.3915488719940186
2052096,1002,7.558999999999999e-05,1498.0,111,18353,0.15225350856781006,0.29046055385842917,1.0215752743042428e-08,275.84943,0.3279537260532379,0.00025,3.348217248916626,10010,0.2,1.0,-1.5227129459381104
2054144,1003,7.56e-05,1498.0,111,18372,0.15225350856781006,0.2918533015064895,1.742693916534366e-08,263.45453,0.282540887594223,0.00025,3.348217248916626,10020,0.2,1.0,-1.755584716796875
2056192,1004,7.560999999999999e-05,1498.0,111,18390,0.15225350856781006,0.2971047591418028,1.3650968447298517e-08,269.18176,0.3141903579235077,0.00025,3.348217248916626,10030,0.2,1.0,-1.4481663703918457
2058240,1005,7.561999999999998e-05,1498.0,111,18408,0.15225350856781006,0.2878505164757371,1.4202039285565738e-08,271.51822,0.2818922996520996,0.00025,3.348217248916626,10040,0.2,1.0,-1.5952072143554688
2060288,1006,7.562999999999998e-05,1498.0,111,18428,0.15225350856781006,0.29389542802236973,1.4962169567200866e-08,257.9538,0.2814081609249115,0.00025,3.348217248916626,10050,0.2,1.0,-1.436837911605835
2062336,1007,7.563999999999999e-05,1498.0,111,18446,0.15225350856781006,0.2927105606533587,1.8823203633971942e-08,278.5136,0.2779074013233185,0.00025,3.348217248916626,10060,0.2,1.0,-1.1517853736877441
2064384,1008,7.574e-05,1498.0,111,18466,0.15225350856781006,0.28766496339812875,1.2041491558728579e-08,268.37308,0.2991991937160492,0.00025,3.348217248916626,10070,0.2,1.0,-0.8061895370483398
2066432,1009,7.573e-05,1498.0,111,18484,0.15225350856781006,0.2951112765818834,1.9777736559589698e-08,261.2351,0.28713086247444153,0.00025,3.348217248916626,10080,0.2,1.0,-0.5698386430740356
2068480,1010,7.571e-05,1498.0,111,18502,0.15225350856781006,0.2944894976448268,1.1415498950284597e-08,276.81778,0.28924357891082764,0.00025,3.348217248916626,10090,0.2,1.0,-0.9861209392547607
2070528,1011,7.572e-05,1498.0,111,18521,0.15225350856781006,0.29054652256891134,1.3403391654898123e-08,264.6106,0.281512051820755,0.00025,3.348217248916626,10100,0.2,1.0,-1.4014480113983154
2072576,1012,7.57e-05,1498.0,111,18539,0.15225350856781006,0.2961776819080114,1.4906721605006944e-08,265.6878,0.2877121865749359,0.00025,3.348217248916626,10110,0.2,1.0,-1.2372844219207764
2074624,1013,7.570999999999999e-05,1498.0,111,18557,0.15225350856781006,0.2900981558021158,1.5316751793281736e-08,275.14716,0.29979178309440613,0.00025,3.348217248916626,10120,0.2,1.0,-1.026940107345581
2076672,1014,7.575e-05,1498.0,111,18576,0.15225350856781006,0.2971535978838801,1.4017413323824668e-08,262.82965,0.2530832588672638,0.00025,3.348217248916626,10130,0.2,1.0,-1.7597675323486328
2078720,1015,7.576e-05,1498.0,111,18593,0.15225350856781006,0.29894932359457016,1.585669946041479e-08,271.62195,0.2908310294151306,0.00025,3.348217248916626,10140,0.2,1.0,-1.458613634109497
2080768,1016,7.583e-05,1498.0,111,18613,0.15225350856781006,0.28997321631759404,8.911603792405298e-09,269.6987,0.2879074215888977,0.00025,3.348217248916626,10150,0.2,1.0,-1.2697150707244873
2082816,1017,7.585e-05,1498.0,111,18631,0.15225350856781006,0.2953037227503955,1.774065118212431e-08,258.23044,0.2924804389476776,0.00025,3.348217248916626,10160,0.2,1.0,-1.7280993461608887
